Date,pr,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,Year,Month,sd,rolling_pr_3y,rolling_pr_2y,rolling_pr_1y,tas_range
2057-05-16,249.95398,117.88766,82.32302,1.8570575,28.70027,26.062485,31.338058,1.669069264069259,30.030823713323706,2057,5,31.0,8989.127984,5783.409934,3359.63004,5.275573000000001
2057-06-16,286.32895,159.92638,83.24569,2.135337,28.018106,25.508537,30.527674,0.923404280904271,24.791552429052416,2057,6,30.0,9048.651574,5956.726824,3455.7465700000002,5.019137000000001
2057-07-16,165.2567,91.54,80.59492,1.8995351,28.338554,25.594955,31.082153,5.256366041366031,21.456284271284257,2057,7,30.995833333333334,8976.877874,5960.155734,3317.2324900000003,5.487198000000003
2057-08-16,165.0089,83.32141,80.46387,1.6374525,28.221184,25.42565,31.016714,3.13748316498316,24.720227272727264,2057,8,30.994444444444444,8878.652874,5920.868384,3196.72609,5.591063999999999
2057-09-16,231.65694,105.82432,81.53033,1.3611603,28.09492,25.322622,30.867218,1.7332852332852315,22.98250721500721,2057,9,30.0,8893.069624000002,5952.952954,3116.16565,5.544596000000002
2057-10-16,318.84915,110.832115,83.111755,1.3425035,27.664774,25.082672,30.24688,0.3678968253968171,30.520476190476177,2057,10,30.975,8903.763834000001,5946.052474,3106.81692,5.164208000000002
2057-11-16,300.6014,97.90867,83.10367,1.1656903,27.643784,25.123468,30.164099,0.3027380952380902,29.610158730158727,2057,11,29.990277777777777,8880.784914,5963.5045740000005,3041.09627,5.040631000000001
2057-12-16,379.483,123.35726,84.68633,1.2152967,27.344141,25.055796,29.63249,0.152509620009618,30.87365079365079,2057,12,30.99416666666667,8807.800014,5980.490104,3042.87737,4.576694
2058-01-16,141.75644,54.781483,81.0416,0.6793197,27.821138,25.276222,30.366053,4.356938431938426,12.148576238576227,2058,1,30.98472222222222,8673.870514,5951.212893999999,2886.3056500000002,5.089831
2058-02-16,83.30045,43.879364,78.878075,0.115843356,28.032158,25.343699,30.720617,4.88388648388647,11.289723424723414,2058,2,27.997222222222224,8490.264224,5920.377634,2751.3962199999996,5.376918
2058-03-16,90.67597,43.68971,77.28186,-0.4988853,28.38265,25.468012,31.297287,7.123364598364595,11.24970177970177,2058,3,31.0,8370.616754,5898.70623,2585.19419,5.829274999999999
2058-04-16,123.24778,60.894337,78.711655,-0.64498264,28.751383,25.808128,31.694635,7.851476671476666,14.14255892255891,2058,4,30.0,8273.325674,5891.10671,2536.1196600000003,5.886507000000002
2058-05-16,188.80025,83.10724,81.16339,-0.8661215,29.108068,26.352829,31.863306,2.951059403559398,26.856744829244825,2058,5,31.0,8258.375864,5834.59597,2474.96593,5.510477000000002
2058-06-16,226.48456,128.24646,81.83399,-1.1386584,28.779886,26.141573,31.4182,1.031604136604132,27.04158128908128,2058,6,30.0,8371.848364,5870.86811,2415.12154,5.276626999999998
2058-07-16,257.13715,141.63158,81.85131,-0.83227015,28.415033,25.749468,31.080595,0.8600601250601158,27.05273328523328,2058,7,31.0,8467.157724,5824.23448,2507.0019899999998,5.331126999999999
2058-08-16,207.967,100.89799,81.17231,-0.68649894,28.600645,25.933168,31.26812,1.3856036556036455,26.800025252525245,2058,8,31.0,8470.828474,5746.686180000001,2549.96009,5.334952000000001
2058-09-16,271.41406,119.836975,82.32607,-0.5409157,28.339167,25.713701,30.964638,1.0544119769119675,26.382705627705626,2058,9,29.99861111111111,8542.670164,5705.88286,2589.7172100000003,5.250937
2058-10-16,315.40634,111.501564,82.785866,-0.5553704,27.933153,25.332932,30.533379,0.5043819143819097,30.723891293891285,2058,10,30.99861111111111,8532.326873999998,5693.09132,2586.2744,5.2004470000000005
2058-11-16,400.37244,131.41975,83.81518,-0.2162352,27.344727,24.945328,29.744127,0.0845971620971527,29.9837542087542,2058,11,30.0,8649.550014,5727.14171,2686.04544,4.798798999999999
2058-12-16,307.74026,101.38937,84.14957,-0.50434446,27.169943,24.815336,29.524546,1.5270947570947455,30.376984126984123,2058,12,30.99861111111111,8594.792804,5657.180069999999,2614.3027,4.709210000000002
2059-01-16,347.57104,142.53511,84.34214,0.33498016,26.843054,24.637703,29.0484,1.290157527657523,22.215110630110622,2059,1,31.0,8771.330194,5706.42295,2820.1173,4.4106970000000025
2059-02-16,214.65929,114.74949,82.29291,0.81579465,27.475859,25.045425,29.90629,3.3128655603655552,23.20138528138528,2059,2,28.0,8871.853774,5702.87236,2951.47614,4.860864999999997
2059-03-16,232.01733,128.13438,82.16369,1.2008847,27.970789,25.405167,30.536413,2.216755651755648,24.284794372294364,2059,3,31.0,8991.523729999999,5678.011689999999,3092.8175,5.131246000000001
2059-04-16,229.32866,114.78113,82.292915,1.4110817,28.576666,25.925932,31.227402,1.5874182299182176,26.51320346320346,2059,4,30.0,9090.00509,5735.01804,3198.8983799999996,5.301470000000002
2059-05-16,200.83797,92.40661,81.77206,1.4493241,28.745682,26.019249,31.472113,2.913436748436736,27.87134559884559,2059,5,31.0,9045.53207,5685.90203,3210.9361,5.452864000000002
2059-06-16,177.05385,100.93456,81.01052,1.3571868,28.44773,25.714348,31.181112,4.061453823953819,20.67205747955748,2059,6,30.0,9032.3735,5576.626929999999,3161.5053900000003,5.466763999999998
2059-07-16,205.05351,114.20753,80.98786,1.2902545,28.342697,25.587448,31.097948,2.9634668109668056,26.843293650793644,2059,7,31.0,8933.656229999999,5616.42374,3109.42175,5.5105
2059-08-16,219.85393,107.85385,81.04735,1.3932489,28.360514,25.599508,31.121527,3.554979557479549,23.100895863395856,2059,8,31.0,8867.99486,5671.26877,3121.30868,5.522019
2059-09-16,232.89677,101.651,81.44556,1.2283682,28.334404,25.580635,31.088175,1.746494708994699,24.640264550264547,2059,9,29.99861111111111,8788.67425,5672.5086,3082.79139,5.507539999999999
2059-10-16,272.77493,95.90875,82.410164,1.0956076,27.774376,25.131126,30.417625,0.4092700817700694,29.40351130351129,2059,10,30.997222222222224,8733.2513,5626.434380000001,3040.15998,5.286499000000003
2059-11-16,313.83875,101.12524,83.449036,0.82634664,27.914286,25.39888,30.429693,0.4626887926887847,29.90273809523809,2059,11,29.99305555555556,8680.768,5639.67173,2953.6262899999997,5.030813000000002
2059-12-16,284.689,91.75607,83.08253,0.76752263,27.640356,25.276567,30.00414,0.7935269360269329,29.000793650793646,2059,12,30.99861111111111,8587.7551,5544.877729999999,2930.57503,4.727573
2060-01-16,257.51996,98.58636,82.3599,0.4017348,27.208755,24.887163,29.53035,5.088772246272245,20.78001803751804,2060,1,30.98611111111111,8546.9469,5660.641250000001,2840.52395,4.6431869999999975
2060-02-16,171.3962,87.73435,81.394035,0.20176439,27.455256,25.00518,29.905329,3.729422799422789,21.14345238095237,2060,2,28.997222222222224,8500.13322,5748.737,2797.26086,4.900148999999999
2060-03-16,137.67355,66.42951,79.69037,-0.14286141,27.948753,25.200272,30.697235,5.134876142376134,15.979129389129389,2060,3,30.99861111111111,8380.92877,5795.73458,2702.9170799999997,5.496963000000001
2060-04-16,172.69273,87.13651,81.08474,-0.26097465,28.741966,25.985939,31.497995,3.570889850889838,20.445383597883588,2060,4,30.0,8381.29919,5845.179529999999,2646.2811500000003,5.512056000000001
2060-05-16,189.59834,88.84161,81.737434,-0.25222528,28.61335,25.932556,31.294144,3.478563011063009,26.05544973544973,2060,5,31.0,8320.94355,5845.97762,2635.04152,5.361587999999998
2060-06-16,211.73889,119.52704,81.95416,-0.14710538,28.788599,26.163185,31.414015,1.47571669071669,24.625970418470416,2060,6,30.0,8246.35349,5831.231949999999,2669.72656,5.2508300000000006
2060-07-16,210.57695,116.15757,81.23766,-0.15374035,28.383657,25.6501,31.117212,1.917961760461748,22.06361471861471,2060,7,31.0,8291.67374,5784.67175,2675.25,5.467112
2060-08-16,194.5955,95.00815,80.24287,-0.3106642,28.65998,25.844864,31.475098,2.8185437710437617,18.996265031265025,2060,8,31.0,8321.26034,5771.300249999999,2649.99157,5.630233999999998
2060-09-16,278.26254,124.48303,82.077065,-0.1536372,28.052702,25.434439,30.670961,0.922840307840301,26.104577922077915,2060,9,30.0,8367.86594,5778.14873,2695.35734,5.236521999999997
2060-10-16,274.98026,97.53958,82.132866,-0.16493115,28.317362,25.670265,30.964457,0.9802152477152432,29.68440596440596,2060,10,30.997222222222224,8323.99705,5737.72265,2697.5626700000003,5.294191999999999
2060-11-16,364.79013,121.76215,83.30721,0.046467166,27.558367,25.048332,30.0684,0.1765175565175462,29.848653198653192,2060,11,29.99861111111111,8388.18578,5702.14034,2748.51405,5.020068000000002
2060-12-16,343.80542,112.837776,83.873604,0.30383062,27.309402,24.996866,29.621948,0.7823436748436691,29.640515873015868,2060,12,30.99861111111111,8352.5082,5738.2055,2807.63047,4.625081999999999
2061-01-16,231.18376,93.36169,82.72675,0.2466213,27.383057,25.045527,29.720589,3.0494576719576623,19.958377825877825,2061,1,30.96271043771043,8441.93552,5621.818219999999,2781.2942700000003,4.6750620000000005
2061-02-16,165.30794,88.371544,81.67706,0.23834068,27.514704,25.088112,29.941298,4.403101250601239,15.109119769119756,2061,2,27.991666666666667,8523.943009999999,5572.46687,2775.2060100000003,4.853186000000001
2061-03-16,226.6779,130.39058,82.66134,0.5658988,27.644815,25.181763,30.10787,2.368398268398264,25.18601611351611,2061,3,30.994444444444444,8659.94494,5567.12744,2864.21036,4.926106999999998
2061-04-16,159.89253,78.49894,81.16457,0.48935512,28.530775,25.783594,31.277952,2.984179894179884,23.544546657046656,2061,4,29.997222222222224,8696.58969,5497.69131,2851.41016,5.494357999999998
2061-05-16,197.55412,93.74591,81.55651,0.4984736,28.753601,25.999891,31.507309,2.1226984126984028,23.869024771524767,2061,5,31.0,8705.34356,5494.407459999999,2859.36594,5.507417999999998
2061-06-16,201.3955,114.76816,82.154564,0.44613674,28.427902,25.807932,31.047867,1.451690716690706,28.89358585858585,2061,6,30.0,8680.254500000001,5518.749110000001,2849.0225499999997,5.239934999999999
2061-07-16,217.72981,121.062416,81.592896,0.44956207,27.940256,25.237143,30.643362,3.7719264069264,26.201261423761423,2061,7,31.0,8640.84716,5531.42541,2856.1754100000003,5.406219
2061-08-16,176.34651,83.96358,80.57568,0.39958593,28.40029,25.601028,31.199545,5.010729918229908,19.847162097162084,2061,8,30.99861111111111,8609.22667,5487.917990000001,2837.92642,5.598517000000001
2061-09-16,224.18513,99.936676,81.764565,0.21507569,28.32675,25.612745,31.040758,0.973980278980266,25.93910293410293,2061,9,29.997222222222224,8561.99774,5479.20635,2783.84901,5.428013
2061-10-16,298.49887,104.62079,82.41633,0.31613967,28.006144,25.333405,30.678888,0.5946645021644907,30.282651515151503,2061,10,30.997222222222224,8545.09027,5504.93029,2807.36762,5.3454830000000015
2061-11-16,307.55518,102.759094,82.92907,0.110842146,27.841797,25.25879,30.424807,1.1359523809523726,28.6031746031746,2061,11,29.99305555555556,8452.27301,5498.64672,2750.13267,5.166017
2061-12-16,313.2952,100.38132,83.55605,0.000646015,27.804968,25.439735,30.170197,0.7403174603174537,30.70253968253968,2061,12,30.99329365079365,8457.82795,5527.252920000001,2719.62245,4.730462000000003
2062-01-16,314.33728,131.79616,83.174614,0.3273182,27.731028,25.411432,30.050623,1.7612253487253355,19.47506854256854,2062,1,31.0,8424.59419,5584.07024,2802.77597,4.639191
2062-02-16,146.8468,87.003136,81.17672,0.23817658,28.141813,25.588766,30.69486,2.731531986531979,17.453347763347754,2062,2,28.0,8356.7817,5559.52084,2784.31483,5.106093999999999
2062-03-16,146.36646,77.34707,79.673256,-0.06052326,28.521715,25.757872,31.28556,5.827331649831644,15.107926887926876,2062,3,31.0,8271.13083,5568.21375,2704.0033900000003,5.527688000000001
2062-04-16,193.37886,97.76055,81.12811,0.067866385,28.554708,25.894724,31.214685,1.6849050024049883,25.143448773448764,2062,4,30.0,8235.18103,5588.899880000001,2737.48972,5.319960999999999
2062-05-16,242.26271,108.92785,82.24717,0.23358865,28.68796,26.083862,31.292055,1.5627236652236574,27.45156084656084,2062,5,31.0,8276.60577,5641.56425,2782.1983099999998,5.208193000000001
2062-06-16,192.58571,107.002716,81.29407,0.21085666,28.672842,25.9816,31.36408,1.3616125541125463,25.955966810966807,2062,6,30.0,8292.137630000001,5622.41107,2773.3885200000004,5.382480000000001
2062-07-16,195.25627,108.36355,81.25254,0.12784958,28.616343,25.97753,31.255156,1.1585413660413542,25.16214045214045,2062,7,30.995833333333334,8282.34039,5607.090389999999,2750.91498,5.277625999999998
2062-08-16,151.36183,74.02786,79.43037,0.017755898,28.456747,25.562662,31.350836,6.434742664742662,21.59245310245309,2062,8,31.0,8213.84829,5563.856720000001,2725.9303,5.7881740000000015
2062-09-16,250.58473,110.83765,81.655205,0.12060132,28.335108,25.617983,31.052233,0.9962289562289468,27.663743386243382,2062,9,30.0,8231.536250000001,5536.17891,2752.3299,5.434250000000002
2062-10-16,348.22464,122.18911,82.869576,0.27794808,27.886093,25.276962,30.495224,0.1584920634920602,30.33813492063492,2062,10,30.99861111111111,8306.98596,5609.423290000001,2802.0556699999997,5.218261999999999
2062-11-16,298.43173,98.12128,82.91834,0.20124687,27.839651,25.342428,30.336874,0.3464682539682523,29.944087301587288,2062,11,29.994444444444444,8291.57894,5543.06489,2792.93222,4.994446
2062-12-16,348.5817,112.72369,83.40646,0.36580023,27.545725,25.226791,29.864656,0.5575,29.65785714285714,2062,12,30.990277777777777,8355.47164,5547.841170000001,2828.21872,4.6378650000000015
2063-01-16,195.17572,83.68502,81.44763,-0.082815155,27.320595,24.928438,29.712753,3.410865800865787,19.016350408850403,2063,1,30.98472222222222,8293.1274,5511.833130000001,2709.05716,4.784314999999999
2063-02-16,116.93429,64.13813,80.26211,-0.19166069,27.518969,24.912666,30.125275,4.99449735449735,11.129654882154872,2063,2,28.0,8238.66549,5463.4594799999995,2679.14465,5.212608999999997
2063-03-16,117.49509,52.112476,79.26995,-0.2896926,28.401014,25.606012,31.196012,6.151690716690706,15.40434824434824,2063,3,30.99861111111111,8218.48703,5354.27667,2650.27328,5.59
2063-04-16,203.92696,106.67578,81.23179,-0.20802851,28.914003,26.182592,31.645422,3.432886002885995,22.17285233285233,2063,4,30.0,8249.72126,5398.3111,2660.8213800000003,5.46283
2063-05-16,217.0378,97.03817,81.81692,-0.2876184,28.975222,26.271103,31.679342,3.0883525733525694,25.679831649831645,2063,5,31.0,8277.16072,5417.79478,2635.59647,5.408238999999998
2063-06-16,172.3149,95.44318,80.739655,-0.37989613,28.97537,26.225943,31.724798,3.3180471380471297,19.62077922077921,2063,6,30.0,8237.73673,5388.71418,2615.3256600000004,5.498854999999999
2063-07-16,218.08037,121.46201,81.22411,-0.33373615,28.91127,26.199839,31.622702,1.6622474747474654,19.511705146705136,2063,7,31.0,8245.24015,5389.06474,2638.14976,5.4228629999999995
2063-08-16,270.97125,131.64609,82.11381,0.10021275,28.55935,25.926355,31.192345,0.8278679653679515,27.48224025974025,2063,8,31.0,8321.6159,5483.68948,2757.75918,5.265989999999999
