Year,Month,pr,tas,hurs,tasmin,tasmax,rolling_pr_3y,tas_range,Year_group
2021,2,112.265434,26.79968,81.62292,25.05844,28.540924,7743.578998,3.4824839999999995,2020-2039
2021,3,157.65762,26.93675,80.557884,25.050528,28.822975,7789.004068,3.7724469999999997,2020-2039
2021,4,191.4261,27.467922,82.82451,25.607513,29.328331,7785.9947680000005,3.7208179999999977,2020-2039
2021,5,183.21927,27.890139,82.18205,25.969648,29.810627,7777.1239080000005,3.840979000000001,2020-2039
2021,6,137.88885,27.974848,80.809044,25.971632,29.978064,7730.267948000001,4.006432,2020-2039
2021,7,170.01688,27.75733,81.36892,25.730478,29.784184,7744.295308,4.053705999999998,2020-2039
2021,8,199.17462,27.276289,81.06828,25.246275,29.306301,7798.053498,4.060026000000001,2020-2039
2021,9,208.83102,27.216227,81.927216,25.250933,29.181522,7792.925048,3.930589000000001,2020-2039
2021,10,279.23154,27.06824,83.16389,25.14892,28.98756,7774.440528,3.838639999999998,2020-2039
2021,11,297.22867,26.878351,83.92825,25.041649,28.715054,7732.302928,3.673404999999999,2020-2039
2021,12,261.07965,26.525574,83.86123,24.855001,28.196148,7755.688717999999,3.3411469999999994,2020-2039
2022,1,174.01714,26.59423,83.19584,24.906853,28.281609,7620.2511779999995,3.374755999999998,2020-2039
2022,2,140.67334,26.799889,82.35763,25.089659,28.510118,7586.380418,3.4204589999999975,2020-2039
2022,3,123.79287,27.307434,81.90576,25.44472,29.17015,7588.535248,3.7254299999999994,2020-2039
2022,4,119.341675,28.02583,80.60682,25.995451,30.05621,7591.951793,4.060759000000001,2020-2039
2022,5,178.45534,28.13793,81.78887,26.197231,30.078629,7655.709059000001,3.881398000000001,2020-2039
2022,6,148.5782,28.296717,81.54593,26.290142,30.303291,7645.707409000001,4.013149000000002,2020-2039
2022,7,209.64363,27.75517,81.68829,25.799248,29.711098,7672.718938999999,3.911850000000001,2020-2039
2022,8,222.91467,27.352558,82.09893,25.399372,29.30575,7723.953049,3.906378,2020-2039
2022,9,147.38144,27.670908,81.187515,25.664267,29.677547,7639.337089,4.013280000000002,2020-2039
2022,10,261.85712,27.223011,82.924355,25.306341,29.139683,7628.334559,3.833342000000002,2020-2039
2022,11,293.38763,27.0615,83.50923,25.228764,28.894236,7583.533619,3.6654719999999976,2020-2039
2022,12,374.98425,26.998817,84.65273,25.303213,28.694422,7546.986269,3.391209,2020-2039
2023,1,266.204,26.766779,83.465965,25.181797,28.351757,7481.955569,3.1699599999999997,2020-2039
2023,2,129.42957,26.925552,82.019135,25.192482,28.658623,7464.689869,3.4661410000000004,2020-2039
2023,3,154.13039,27.218866,80.93487,25.331018,29.106714,7405.488469000001,3.775696,2020-2039
2023,4,175.49786,27.453405,82.49007,25.581142,29.325663,7351.684879,3.744520999999999,2020-2039
2023,5,157.24179,27.970747,81.19223,25.925138,30.016357,7317.648179,4.091218999999999,2020-2039
2023,6,202.68135,27.78889,82.0822,25.830345,29.747437,7320.977559,3.9170920000000002,2020-2039
2023,7,177.0196,27.588606,82.019585,25.612305,29.564903,7303.023119,3.952598000000002,2020-2039
2023,8,192.2655,27.59283,82.20213,25.650774,29.53489,7386.097809,3.8841160000000023,2020-2039
2023,9,198.50426,27.520683,81.90862,25.587505,29.453865,7355.273149000001,3.8663600000000002,2020-2039
2023,10,214.38426,27.267984,82.48938,25.337711,29.198256,7313.417609,3.860545000000002,2020-2039
2023,11,311.8989,27.035484,84.11857,25.215513,28.855452,7284.383279000001,3.6399389999999983,2020-2039
2023,12,320.39404,26.944056,84.39272,25.235352,28.65276,7269.744879,3.4174080000000018,2020-2039
2024,1,191.21747,26.756212,82.29342,25.112432,28.399988,7283.915949,3.287556000000002,2020-2039
2024,2,95.09729,26.72432,81.17733,25.013664,28.434977,7266.747805,3.4213130000000014,2020-2039
2024,3,113.669075,27.273443,81.66712,25.383146,29.163742,7222.759260000001,3.780595999999999,2020-2039
2024,4,132.40294,27.958912,81.25538,26.005974,29.911854,7163.7361,3.9058800000000033,2020-2039
2024,5,145.27092,27.984507,81.31101,26.022093,29.946918,7125.78775,3.9248249999999985,2020-2039
2024,6,158.00293,28.328514,81.123856,26.331316,30.325712,7145.90183,3.9943959999999983,2020-2039
2024,7,234.4636,27.811111,83.19993,25.928196,29.69403,7210.348550000001,3.7658340000000017,2020-2039
2024,8,138.42778,27.857746,81.19849,25.885763,29.829731,7149.60171,3.943967999999998,2020-2039
2024,9,159.55779,27.707542,81.382034,25.753017,29.662066,7100.32848,3.9090489999999996,2020-2039
2024,10,275.68475,27.431206,82.869125,25.445475,29.416935,7096.781690000001,3.9714600000000004,2020-2039
2024,11,320.09665,26.946041,84.30777,25.115862,28.77622,7119.64967,3.6603579999999987,2020-2039
2024,12,241.42812,26.698942,84.29643,25.0079,28.389984,7099.998140000001,3.382083999999999,2020-2039
2025,1,174.91661,26.744463,83.31487,25.109686,28.379238,7100.897610000001,3.269552000000001,2020-2039
2025,2,63.45267,27.147734,80.360756,25.267834,29.027637,7023.67694,3.759802999999998,2020-2039
2025,3,100.249725,27.732346,80.581474,25.810087,29.654606,7000.133795,3.844519000000002,2020-2039
2025,4,90.87401,28.588144,79.92685,26.494755,30.681532,6971.6661300000005,4.186776999999999,2020-2039
2025,5,143.36476,28.64382,80.55916,26.633507,30.65413,6936.57555,4.020622999999997,2020-2039
2025,6,256.61322,28.512852,82.0597,26.573978,30.451723,7044.61057,3.877745000000001,2020-2039
2025,7,212.3346,28.229488,81.257256,26.1832,30.27578,7047.30154,4.092580000000002,2020-2039
2025,8,294.52023,27.80045,82.54118,25.837042,29.763857,7118.9071,3.9268150000000013,2020-2039
2025,9,244.80444,27.964195,82.39994,25.993982,29.934406,7216.3301,3.940424,2020-2039
2025,10,276.23895,27.760502,82.53816,25.81385,29.70715,7230.71193,3.8933,2020-2039
2025,11,353.35843,27.34429,83.709915,25.510832,29.17775,7290.68273,3.666917999999999,2020-2039
2025,12,422.2715,26.51938,85.045876,24.823627,28.215134,7337.96998,3.3915070000000007,2020-2039
2026,1,288.33057,25.89428,84.9073,24.386497,27.402063,7360.09655,3.0155659999999997,2020-2039
2026,2,186.94643,26.384146,85.25803,24.726046,28.04225,7417.61341,3.316203999999999,2020-2039
2026,3,218.87914,26.847754,83.83559,25.079294,28.616213,7482.36216,3.5369189999999975,2020-2039
2026,4,194.59438,27.259054,83.54233,25.409996,29.10811,7501.458680000001,3.6981140000000003,2020-2039
2026,5,214.5303,27.69702,83.3326,25.83156,29.562477,7558.74719,3.7309170000000016,2020-2039
2026,6,192.31107,27.762178,82.499535,25.846436,29.677921,7548.376910000001,3.8314850000000007,2020-2039
2026,7,198.13962,27.46778,81.861855,25.505043,29.430515,7569.49693,3.925471999999999,2020-2039
2026,8,136.9152,27.716377,80.71891,25.721432,29.711325,7514.14663,3.9898929999999986,2020-2039
2026,9,190.36127,27.804848,81.904434,25.838167,29.771528,7506.00364,3.9333610000000014,2020-2039
2026,10,276.56525,27.566221,82.88928,25.644243,29.488203,7568.18463,3.843959999999999,2020-2039
2026,11,326.90338,27.141497,82.79077,25.320276,28.96272,7583.189109999999,3.642444000000001,2020-2039
2026,12,307.1738,26.39209,84.30414,24.729403,28.05478,7569.968870000001,3.3253769999999996,2020-2039
2027,1,192.00316,26.23619,84.69424,24.627176,27.845207,7570.75456,3.218031,2020-2039
2027,2,120.63286,26.748707,82.88893,25.059551,28.437868,7596.29013,3.3783170000000027,2020-2039
2027,3,84.0836,27.266552,80.913055,25.349018,29.184084,7566.704655,3.8350659999999976,2020-2039
2027,4,176.78818,27.88034,82.75917,25.98747,29.77321,7611.089895,3.7857400000000005,2020-2039
2027,5,205.13287,28.104063,82.75186,26.206003,30.00212,7670.951845,3.7961170000000024,2020-2039
2027,6,237.99261,27.87591,83.1268,26.004416,29.747404,7750.941525,3.7429880000000004,2020-2039
2027,7,230.4206,27.4564,82.625755,25.544052,29.368746,7746.8985250000005,3.824694000000001,2020-2039
2027,8,198.78252,27.412745,82.10256,25.451685,29.373802,7807.253265,3.922117,2020-2039
2027,9,197.38596,27.62077,82.14276,25.690956,29.550585,7845.081435,3.8596290000000018,2020-2039
2027,10,280.0457,27.448914,83.34589,25.539532,29.358294,7849.442385,3.8187619999999995,2020-2039
2027,11,280.0664,27.30337,83.07712,25.49422,29.112514,7809.4121350000005,3.6182940000000023,2020-2039
2027,12,338.08755,26.791332,84.356445,25.107008,28.475655,7906.071565,3.3686469999999993,2020-2039
2028,1,201.78192,26.383385,83.89929,24.814064,27.952703,7932.936874999999,3.1386390000000013,2020-2039
2028,2,126.647285,26.661312,81.75982,24.889786,28.432838,7996.13149,3.5430519999999994,2020-2039
2028,3,160.49689,26.68089,82.54862,24.910862,28.450909,8056.378655,3.5400469999999977,2020-2039
2028,4,139.33673,27.608658,81.64421,25.662329,29.554987,8104.841375,3.892658000000001,2020-2039
2028,5,172.04747,27.887922,81.96327,25.934036,29.841808,8133.524085000001,3.9077720000000014,2020-2039
2028,6,133.50426,28.191292,81.39708,26.181467,30.201117,8010.415125,4.019649999999999,2020-2039
2028,7,196.70944,27.570517,83.054855,25.684126,29.456907,7994.789965,3.772781000000002,2020-2039
2028,8,167.03117,27.568357,81.17454,25.630585,29.506126,7867.300905,3.8755409999999983,2020-2039
2028,9,185.01205,27.827522,82.24833,25.837633,29.817413,7807.508515,3.979779999999998,2020-2039
2028,10,271.22034,27.621235,82.9805,25.733166,29.509304,7802.489905,3.7761379999999996,2020-2039
2028,11,286.66483,27.483936,82.85474,25.587263,29.380608,7735.796305,3.7933449999999986,2020-2039
2028,12,396.55475,26.91982,84.262924,25.247816,28.59183,7710.079555,3.3440140000000014,2020-2039
2029,1,125.653015,26.507856,80.49839,24.855463,28.16025,7547.402,3.304787000000001,2020-2039
2029,2,102.27492,26.534334,81.85813,24.775045,28.29362,7462.73049,3.518575000000002,2020-2039
2029,3,86.05159,27.355738,80.36003,25.346186,29.36529,7329.90294,4.019104000000002,2020-2039
2029,4,135.45819,27.944517,81.27875,25.984068,29.904968,7270.76675,3.9208999999999996,2020-2039
2029,5,134.9906,27.695126,81.0421,25.716764,29.673489,7191.22705,3.9567249999999987,2020-2039
2029,6,147.74857,28.103783,82.07892,26.154518,30.053047,7146.6645499999995,3.898529,2020-2039
2029,7,195.73148,27.77501,82.80469,25.876732,29.673285,7144.25641,3.7965529999999994,2020-2039
2029,8,219.71613,27.5699,82.25213,25.62922,29.510582,7227.05734,3.8813619999999993,2020-2039
2029,9,170.99557,27.776855,81.87282,25.825056,29.728657,7207.69164,3.9036009999999983,2020-2039
2029,10,336.8283,27.175158,83.95937,25.297577,29.052734,7267.9546900000005,3.7551570000000005,2020-2039
2029,11,350.44238,26.692009,84.08474,24.92197,28.462048,7291.49369,3.5400779999999976,2020-2039
2029,12,331.50943,26.667042,85.19522,24.986498,28.347586,7315.82932,3.3610879999999987,2020-2039
2030,1,242.49132,25.972101,84.537796,24.440483,27.503721,7366.31748,3.0632379999999984,2020-2039
2030,2,89.83347,26.541687,81.7254,24.786865,28.296509,7335.5180900000005,3.5096440000000015,2020-2039
2030,3,160.00465,26.939991,81.39972,25.083252,28.796726,7411.43914,3.713473999999998,2020-2039
2030,4,128.80133,27.76791,80.968895,25.809118,29.726702,7363.45229,3.917583999999998,2020-2039
2030,5,230.8722,28.359055,83.05309,26.450142,30.267965,7389.1916200000005,3.8178230000000006,2020-2039
2030,6,275.68774,27.63831,83.1852,25.753338,29.523285,7426.886750000001,3.769947000000002,2020-2039
2030,7,185.38953,27.469267,82.297935,25.519182,29.419348,7381.85568,3.9001659999999987,2020-2039
2030,8,236.91158,27.320766,83.223236,25.447062,29.194473,7419.98474,3.7474109999999996,2020-2039
2030,9,162.76729,27.764635,82.203575,25.804142,29.725126,7385.36607,3.9209840000000007,2020-2039
2030,10,302.89505,27.230127,83.57432,25.362314,29.097944,7408.2154199999995,3.735629999999997,2020-2039
2030,11,313.59244,27.259647,83.857994,25.440453,29.07884,7441.74146,3.638386999999998,2020-2039
2030,12,263.05,26.810144,83.23284,25.109814,28.510475,7366.70391,3.4006609999999995,2020-2039
2031,1,249.6274,26.53787,84.16135,24.938467,28.137274,7414.54939,3.198807000000002,2020-2039
2031,2,92.06561,27.184954,82.18063,25.436903,28.933004,7379.967715000001,3.4961009999999995,2020-2039
2031,3,124.21214,27.235039,81.68922,25.432035,29.03804,7343.682965,3.6060049999999997,2020-2039
2031,4,147.1981,27.85705,82.10624,25.927925,29.786173,7351.5443350000005,3.8582480000000032,2020-2039
2031,5,174.41687,28.045094,82.412346,26.165075,29.925112,7353.913735,3.760036999999997,2020-2039
2031,6,173.63416,28.5004,82.22854,26.54186,30.458942,7394.043635,3.9170820000000006,2020-2039
2031,7,230.56631,27.839432,82.48246,25.864609,29.814255,7427.9005050000005,3.9496459999999978,2020-2039
2031,8,188.14003,27.876637,82.07051,25.934305,29.818968,7449.009365,3.8846630000000033,2020-2039
2031,9,184.05067,27.97444,82.11237,25.991337,29.957542,7448.047985,3.9662049999999986,2020-2039
2031,10,317.6368,27.606462,83.38586,25.674072,29.538855,7494.464445,3.8647830000000027,2020-2039
2031,11,305.46866,27.30302,82.91075,25.474644,29.131397,7513.268275,3.6567529999999984,2020-2039
2031,12,326.81848,26.760708,83.25309,25.08861,28.432808,7443.532005,3.3441980000000022,2020-2039
2032,1,207.81613,26.32335,82.266266,24.667141,27.97956,7525.69512,3.3124189999999984,2020-2039
2032,2,155.32262,26.759766,83.47937,25.057518,28.462017,7578.74282,3.4044989999999977,2020-2039
2032,3,119.6267,27.39231,80.99802,25.542685,29.241936,7612.31793,3.6992510000000003,2020-2039
2032,4,174.41235,27.716152,81.61591,25.81393,29.618372,7651.27209,3.8044420000000017,2020-2039
2032,5,187.09517,28.125864,82.080376,26.180445,30.071287,7703.37666,3.890842000000003,2020-2039
2032,6,176.5603,28.151283,81.93472,26.172737,30.129827,7732.18839,3.9570899999999973,2020-2039
2032,7,142.39053,27.834238,81.19958,25.846998,29.821474,7678.84744,3.9744759999999992,2020-2039
2032,8,206.3863,27.471575,82.400406,25.58978,29.35337,7665.51761,3.7635900000000007,2020-2039
2032,9,192.53917,27.589338,82.33245,25.657803,29.520878,7687.06121,3.8630749999999985,2020-2039
2032,10,214.51744,27.438519,82.53777,25.537012,29.340027,7564.75035,3.8030149999999985,2020-2039
2032,11,326.1793,27.000124,83.67512,25.164177,28.836075,7540.4872700000005,3.6718980000000023,2020-2039
2032,12,297.82532,26.790806,84.671234,25.125801,28.455814,7506.80316,3.330013000000001,2020-2039
2033,1,164.58252,26.933546,82.62124,25.268957,28.598135,7428.89436,3.329177999999999,2020-2039
2033,2,77.74838,26.906807,81.88817,25.134323,28.67929,7416.80927,3.5449670000000033,2020-2039
2033,3,78.87083,27.2451,80.854256,25.291908,29.19829,7335.67545,3.9063820000000007,2020-2039
2033,4,95.15174,27.91328,80.1273,25.80972,30.01684,7302.02586,4.20712,2020-2039
2033,5,117.05359,28.154623,80.68064,26.089504,30.219742,7188.2072499999995,4.1302379999999985,2020-2039
2033,6,169.32603,28.353907,82.29835,26.439352,30.268457,7081.845539999999,3.829105000000002,2020-2039
2033,7,274.56586,27.802885,83.189804,25.860426,29.745346,7171.0218700000005,3.884920000000001,2020-2039
2033,8,211.30621,27.90582,82.24546,25.996452,29.81519,7145.4165,3.8187379999999997,2020-2039
2033,9,240.4554,27.757507,81.92297,25.764912,29.750103,7223.10461,3.9851910000000004,2020-2039
2033,10,271.89447,27.74753,82.36672,25.796263,29.698793,7192.10403,3.9025299999999987,2020-2039
2033,11,336.46356,27.350647,83.757034,25.47246,29.228834,7214.97515,3.7563739999999974,2020-2039
2033,12,332.0049,26.858248,84.16931,25.151737,28.564756,7283.93005,3.4130189999999985,2020-2039
2034,1,380.3734,26.361393,85.090485,24.855068,27.867722,7414.67605,3.0126540000000013,2020-2039
2034,2,142.11327,26.871346,83.10473,25.170736,28.571953,7464.72371,3.401216999999999,2020-2039
2034,3,175.59116,27.25198,82.0235,25.431076,29.072886,7516.1027300000005,3.6418099999999995,2020-2039
2034,4,183.17857,27.988916,81.34239,26.109076,29.868761,7552.0832,3.7596849999999975,2020-2039
2034,5,172.30865,28.53619,81.262215,26.49749,30.57489,7549.97498,4.077400000000001,2020-2039
2034,6,162.06465,28.011442,79.89131,25.95273,30.070154,7538.40547,4.117424,2020-2039
2034,7,149.8009,28.007692,80.8488,25.989632,30.025751,7457.64006,4.036118999999999,2020-2039
2034,8,185.44841,27.731268,80.52434,25.673172,29.789366,7454.94844,4.116194,2020-2039
2034,9,216.30014,27.589878,82.48558,25.660233,29.519522,7487.19791,3.859288999999997,2020-2039
2034,10,256.87576,27.421072,82.82942,25.489683,29.352463,7426.43687,3.8627800000000008,2020-2039
2034,11,298.50363,27.39026,83.61848,25.553238,29.227283,7419.47184,3.6740449999999996,2020-2039
2034,12,280.9345,26.854712,83.990395,25.179882,28.529541,7373.58786,3.349658999999999,2020-2039
2035,1,339.21085,26.576187,84.105,24.962337,28.190039,7504.98258,3.227701999999997,2020-2039
2035,2,78.64716,27.208015,80.78069,25.371025,29.045002,7428.30712,3.6739770000000007,2020-2039
2035,3,92.00684,27.682697,79.863556,25.71013,29.655262,7400.687260000001,3.945132000000001,2020-2039
2035,4,117.38586,28.308558,81.019424,26.307621,30.309496,7343.6607699999995,4.001874999999998,2020-2039
2035,5,197.22665,28.536846,81.919876,26.58745,30.48624,7353.79225,3.898789999999998,2020-2039
2035,6,237.73616,28.355343,82.33753,26.481287,30.229397,7414.96811,3.7481100000000005,2020-2039
2035,7,213.43854,27.97798,81.89013,26.013107,29.942852,7486.01612,3.929744999999997,2020-2039
2035,8,222.56677,27.81183,82.70697,25.922018,29.701641,7502.1965900000005,3.7796229999999973,2020-2039
2035,9,255.04395,27.791183,82.320076,25.852938,29.729431,7564.70137,3.876493,2020-2039
2035,10,279.7082,27.585464,82.76547,25.638296,29.532635,7629.892129999999,3.8943389999999987,2020-2039
2035,11,339.93567,27.216,84.21424,25.414345,29.017656,7643.6485,3.603310999999998,2020-2039
2035,12,259.5352,27.13086,83.032715,25.433289,28.82843,7605.35838,3.3951410000000024,2020-2039
2036,1,264.07742,26.447405,83.718925,24.860317,28.034496,7704.85328,3.1741790000000023,2020-2039
2036,2,128.38716,26.859707,82.45185,25.125202,28.594212,7755.49206,3.4690099999999973,2020-2039
2036,3,153.00438,27.719337,82.13036,25.881418,29.557259,7829.62561,3.6758409999999984,2020-2039
2036,4,185.1494,28.329758,82.69911,26.445955,30.213564,7919.62327,3.767609,2020-2039
2036,5,204.81227,28.596962,81.822174,26.613543,30.580381,8007.38195,3.966837999999999,2020-2039
2036,6,204.27837,28.261105,81.583916,26.284536,30.23767,8042.33429,3.953134000000002,2020-2039
2036,7,126.46498,28.244825,80.51118,26.254663,30.234985,7894.23341,3.980322000000001,2020-2039
2036,8,141.12834,28.221958,79.88783,26.130432,30.313486,7824.05554,4.183054000000002,2020-2039
2036,9,225.18578,27.97732,81.535995,25.999502,29.955135,7808.78592,3.955632999999999,2020-2039
2036,10,314.37543,27.429153,83.27094,25.546814,29.311493,7851.26688,3.7646789999999974,2020-2039
2036,11,270.33035,27.40047,82.78604,25.539135,29.261805,7785.133669999999,3.7226699999999973,2020-2039
2036,12,300.598,26.933155,84.724686,25.28792,28.578384,7753.72677,3.290464,2020-2039
2037,1,212.84409,26.853706,83.46639,25.25763,28.449787,7586.19746,3.1921570000000017,2020-2039
2037,2,115.85352,27.09125,81.48671,25.339996,28.842505,7559.937709999999,3.502509,2020-2039
2037,3,142.79935,27.668934,81.37787,25.86265,29.47522,7527.1458999999995,3.6125700000000016,2020-2039
2037,4,135.51828,28.15155,81.303474,26.215021,30.08808,7479.48561,3.8730590000000014,2020-2039
2037,5,134.30444,28.257542,80.88319,26.272907,30.242176,7441.4814,3.9692690000000006,2020-2039
2037,6,158.02522,28.716242,81.39635,26.759005,30.673475,7437.44197,3.9144700000000014,2020-2039
2037,7,181.70749,28.271988,81.15227,26.269278,30.274698,7469.34856,4.005420000000001,2020-2039
2037,8,195.12077,28.051273,80.99785,26.002163,30.100391,7479.02092,4.098227999999999,2020-2039
2037,9,234.7014,27.950724,81.99506,25.985819,29.91563,7497.42218,3.929811000000001,2020-2039
2037,10,289.43518,28.059155,82.80358,26.081024,30.037285,7529.9816,3.9562610000000014,2020-2039
2037,11,310.4422,27.443811,83.74803,25.68869,29.19893,7541.920169999999,3.5102399999999996,2020-2039
2037,12,294.69263,27.16859,84.14646,25.513262,28.823923,7555.6783000000005,3.3106609999999996,2020-2039
2038,1,205.6067,27.324018,84.127655,25.724882,28.923153,7422.07415,3.1982709999999983,2020-2039
2038,2,124.67314,27.693432,82.82878,25.96185,29.425014,7468.10013,3.4631640000000026,2020-2039
2038,3,178.97148,27.683939,81.74464,25.866766,29.50112,7555.06477,3.634354000000002,2020-2039
2038,4,161.92023,28.34642,81.80899,26.466831,30.22601,7599.59914,3.7591789999999996,2020-2039
2038,5,206.22566,28.667004,82.38754,26.739044,30.594963,7608.59815,3.855919,2020-2039
