Year,Month,Date,pr,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,sd
1980,11,1980-11-16,298.31363,97.809715,84.03965,0.44561943,25.85717,23.375788,28.338552,0.22682539682539352,30.0,29.75920274170273
1980,12,1980-12-16,302.6001,99.02654,84.18585,0.34836945,25.389854,23.106642,27.673065,1.4276984126984027,29.782023809523807,30.41331529581529
1981,1,1981-01-16,258.72092,97.70939,83.38271,0.5017462,25.178177,22.921026,27.435331,1.911670274170266,21.935015632515626,29.70660052910052
1981,2,1981-02-16,108.33645,60.588978,80.40661,0.05127923,25.14768,22.545969,27.749395,4.6919119769119675,16.48768759018758,27.094013949013945
1981,3,1981-03-16,167.66139,85.40041,81.64396,-0.08331594,26.117895,23.474699,28.761099,4.394062049062037,18.897454304954294,30.790614478114467
1981,4,1981-04-16,149.24986,74.12888,81.08225,-0.28129157,26.732504,23.974861,29.490149,2.6736315536315507,22.81695045695045,29.92361111111111
1981,5,1981-05-16,223.25981,104.276764,82.850395,-0.33242404,26.876455,24.22643,29.526476,0.8290440115440046,26.721589706589697,30.9375
1981,6,1981-06-16,188.35472,107.67176,82.333984,-0.40069476,26.554445,23.903854,29.205034,1.616194083694074,25.861483886483878,29.84999639249639
1981,7,1981-07-16,180.74524,102.79443,82.26145,-0.47210228,26.330656,23.654144,29.007166,1.9839405964405903,21.45217051467051,30.849105339105336
1981,8,1981-08-16,169.7896,83.87055,80.57925,-0.49497947,26.5278,23.61387,29.441727,5.077200577200567,25.67371212121212,30.935436507936505
1981,9,1981-09-16,281.47424,126.09302,83.15137,-0.19576557,26.137375,23.51169,28.76306,0.3401190476190394,28.913214285714282,29.804516594516585
1981,10,1981-10-16,269.40393,94.284004,83.12513,-0.29268387,26.055956,23.450714,28.661201,0.3095646945646875,30.03432419432419,30.788762626262614
1981,11,1981-11-16,307.44064,101.54775,83.84518,-0.26960495,25.990023,23.50167,28.478373,0.6593734968734838,29.550079365079363,29.81573833573832
1981,12,1981-12-16,281.73294,91.24011,83.01179,-0.35498223,25.753958,23.280642,28.227278,3.2007671957671873,27.156511544011536,30.711143578643576
1982,1,1982-01-16,103.167206,42.377808,80.37967,-0.99772483,25.172068,22.526163,27.817976,6.656017316017303,12.008411495911494,30.630918710918703
1982,2,1982-02-16,134.07585,74.8402,80.65464,-0.8258565,25.648682,23.045166,28.252197,9.170722703222697,13.618114478114466,27.787920875420866
1982,3,1982-03-16,130.95416,67.81579,80.63429,-0.96342534,26.266205,23.53245,28.999962,6.850501443001435,17.929766714766714,30.863510101010093
1982,4,1982-04-16,173.18944,86.55383,81.8208,-0.8184514,26.63463,23.878073,29.39119,1.5036820586820487,23.648008658008646,29.940277777777776
1982,5,1982-05-16,209.35762,98.025085,82.20246,-0.87562084,26.805374,24.089699,29.521048,1.0453054353054283,27.466047378547373,30.8951984126984
1982,6,1982-06-16,168.9378,94.47205,81.359116,-1.0110054,26.552496,23.773476,29.331512,2.986141173641169,22.43222823472823,29.847053872053866
1982,7,1982-07-16,127.9732,71.22396,80.34014,-1.2541416,26.567108,23.707598,29.426622,2.4166293891293864,19.3517833092833,30.87504208754208
1982,8,1982-08-16,226.42317,111.1185,81.962524,-1.0050743,26.154366,23.454086,28.854643,1.0548761423761344,22.13828162578162,30.773161375661363
1982,9,1982-09-16,228.01851,100.68308,82.29964,-1.1969861,26.209328,23.4709,28.947762,1.3662481962481945,28.370714285714282,29.758701298701286
1982,10,1982-10-16,257.37064,91.51119,82.53454,-1.2628326,26.15169,23.46585,28.83753,0.22622534872533565,30.068558201058195,30.879682539682534
1982,11,1982-11-16,288.19092,96.7123,84.069725,-1.3269967,25.833473,23.32553,28.341415,0.056587301587291666,29.984523809523807,29.818589466089453
1982,12,1982-12-16,263.8907,86.78897,83.37806,-1.4956514,25.392279,23.04866,27.735895,0.9490776815776737,30.37746031746031,30.191564454064448
1983,1,1983-01-16,332.86337,132.84683,84.82025,-0.59656924,24.559563,22.405893,26.713232,2.6667700817700695,25.19720177970177,26.7118795093795
1983,2,1983-02-16,129.74825,69.37628,81.99044,-0.5824607,25.2855,22.808908,27.76209,5.758075998075995,15.958032708032697,26.949680134680126
1983,3,1983-03-16,179.14049,103.59072,82.77455,-0.36103573,25.847116,23.289772,28.404459,1.8560678210678125,24.17496031746031,30.788656806156794
1983,4,1983-04-16,200.54228,99.833435,82.761696,-0.2415659,26.460024,23.82752,29.092531,0.8481289081289004,25.799377104377097,29.91906565656565
1983,5,1983-05-16,266.6129,124.28391,83.5907,-0.065929145,26.43792,23.900564,28.975275,0.1963888888888889,30.770436507936505,30.81327801827801
1983,6,1983-06-16,156.92638,85.92075,80.40573,-0.1381472,26.531572,23.675293,29.387856,3.775123857623854,25.21396584896585,29.830972823472813
1983,7,1983-07-16,117.482666,65.6598,79.95117,-0.18594967,26.722235,23.813787,29.630682,3.9124374699374656,17.992210197210184,30.923232323232316
1983,8,1983-08-16,190.35948,94.34656,81.04717,-0.32964483,26.300674,23.495794,29.105555,3.0926887926887847,23.69544372294372,30.80248316498316
1983,9,1983-09-16,179.84526,82.01279,80.62267,-0.4761261,26.150167,23.276663,29.023668,3.9894155844155788,19.86438552188552,29.85984126984126
1983,10,1983-10-16,243.49028,85.17284,82.274025,-0.49272695,25.984919,23.259966,28.709864,1.483387445887442,29.9413492063492,30.818412698412693
1983,11,1983-11-16,281.95712,91.57715,83.52293,-0.5038669,26.153326,23.55721,28.749435,0.36277777777777775,29.57126984126984,29.908055555555556
1983,12,1983-12-16,336.4241,107.803734,84.31696,-0.25594994,26.04776,23.709879,28.385643,0.5500793650793634,30.135436507936504,30.761372053872048
1984,1,1984-01-16,230.81274,83.79855,82.122,-0.66661066,25.69901,23.33253,28.065493,3.4537866762866662,15.494506974506967,30.713371813371804
1984,2,1984-02-16,149.66289,78.95993,80.87226,-0.5829138,26.078674,23.513926,28.643425,3.8690776815776733,15.449259259259259,28.891666666666666
1984,3,1984-03-16,170.80202,98.04171,81.28788,-0.5477818,26.666422,23.945307,29.38754,4.759921837421829,22.019401154401145,30.95138888888889
1984,4,1984-04-16,225.56958,115.534874,82.40673,-0.4027467,27.064331,24.394716,29.733942,1.6895911495911458,23.546802549302548,29.959722222222222
1984,5,1984-05-16,239.72563,107.81899,82.752754,-0.49195027,26.963572,24.354116,29.573029,0.5680964405964352,28.671388888888888,30.919444444444444
1984,6,1984-06-16,234.3031,131.28627,82.75007,-0.25407785,26.671438,24.091612,29.25126,0.9476731601731482,28.080894660894653,29.871043771043762
1984,7,1984-07-16,180.02338,99.792206,81.488945,-0.09765866,26.651327,23.93396,29.368689,2.0798352573352545,25.24765752765752,30.84490740740741
1984,8,1984-08-16,239.52574,118.07145,82.27236,0.039084256,26.506525,23.843452,29.169596,0.43409090909090275,30.060452140452128,30.857154882154873
1984,9,1984-09-16,212.76762,95.31036,81.950775,0.12525342,26.486694,23.735748,29.23764,1.4130074555074537,28.12736411736411,29.907063492063482
1984,10,1984-10-16,279.1932,98.7317,82.90179,0.20597808,26.086935,23.46609,28.70778,0.5672643097643055,28.522928090428092,30.785004810004807
1984,11,1984-11-16,302.9575,101.11672,83.991325,0.29786858,25.550196,23.097366,28.003023,0.17793650793650465,29.971071428571424,29.642109187109178
1984,12,1984-12-16,236.30473,75.93875,83.727776,-0.04173811,25.46752,23.044775,27.890265,1.1765079365079283,28.998809523809513,30.768992303992306
1985,1,1985-01-16,197.50977,72.63588,82.779686,-0.15536837,25.445364,23.091103,27.799627,2.0140873015872915,21.60448412698412,30.626400913900902
1985,2,1985-02-16,103.905396,54.3349,80.35902,-0.279604,25.8611,23.215826,28.506376,7.295779220779213,19.781706349206342,27.842297979797973
1985,3,1985-03-16,155.69685,77.654335,80.8626,-0.30517018,26.301361,23.65507,28.947647,7.049903799903796,19.13771164021163,30.822643097643088
1985,4,1985-04-16,214.31818,111.58832,82.16288,-0.2865028,26.716024,24.07041,29.361643,1.3847330447330324,25.078411495911492,29.954966329966318
1985,5,1985-05-16,228.7489,104.51646,82.3074,-0.29656318,26.805456,24.181847,29.429068,0.4427669552669445,28.899312169312164,30.910521885521874
1985,6,1985-06-16,208.12483,119.91732,82.42359,-0.37715578,26.598043,23.893593,29.30249,3.2443915343915277,27.979641654641643,29.86869648869648
1985,7,1985-07-16,201.53703,113.130714,82.27085,-0.34736323,26.200266,23.49296,28.907572,4.452682780182767,25.08941678691678,30.810619288119284
1985,8,1985-08-16,239.9869,117.30442,82.738686,-0.3740758,26.29528,23.662134,28.928427,0.962582972582963,28.866577681577674,30.818742183742174
1985,9,1985-09-16,260.42358,118.961205,82.90986,-0.18817137,26.249838,23.605402,28.894274,1.4702873977873958,28.508724146224143,29.827411014911007
1985,10,1985-10-16,268.89816,93.18439,82.93278,-0.25103194,26.220083,23.628525,28.81164,0.7444047619047569,29.960595238095234,30.877398989898982
1985,11,1985-11-16,292.27563,95.38858,83.14164,-0.32660234,26.391714,23.852228,28.931198,0.31142857142856484,29.868769841269838,29.866626984126977
1985,12,1985-12-16,352.84888,113.57471,84.03407,0.062083047,26.419077,24.048037,28.790113,0.23282106782106482,30.549325396825395,30.858571428571423
1986,1,1986-01-16,202.93639,82.6373,81.86734,0.10499433,26.418062,23.968124,28.868002,3.058583453583449,14.783939393939388,30.942539682539678
1986,2,1986-02-16,83.373055,48.618618,79.38581,0.037221003,26.634314,23.95315,29.315475,5.121103896103889,14.256917989417987,27.96527777777778
1986,3,1986-03-16,119.705605,61.37564,79.281944,-0.043623745,27.101881,24.307768,29.895996,6.352687590187581,15.800775613275603,30.975
1986,4,1986-04-16,141.1665,68.88867,79.62372,-0.24394955,27.335337,24.432877,30.2378,3.404141414141412,19.69518037518037,29.979166666666668
1986,5,1986-05-16,208.70168,92.35605,81.88654,-0.30473885,27.390158,24.75998,30.020332,1.023306878306875,25.33523088023087,30.969444444444445
1986,6,1986-06-16,204.58876,115.3823,81.984,-0.32448733,27.332834,24.623709,30.041962,1.0270899470899422,28.195109427609424,29.98472222222222
1986,7,1986-07-16,265.31158,148.03937,82.77316,-0.16371134,26.71218,24.060728,29.363634,1.2570238095238078,29.3325,30.90365079365079
1986,8,1986-08-16,245.59319,117.73193,81.893684,-0.16488622,26.747705,24.078466,29.41694,2.1611399711399653,24.59279461279461,30.895833333333332
1986,9,1986-09-16,238.03117,106.21241,81.723236,-0.26038015,26.924887,24.17456,29.675209,0.5107900432900347,27.992681577681576,29.964642857142845
1986,10,1986-10-16,286.5466,101.87775,82.33793,-0.22048022,26.730371,24.084763,29.375978,0.2441654641654514,30.83069023569023,30.907942520442514
1986,11,1986-11-16,315.4393,107.98173,83.92202,-0.15764083,25.867304,23.433578,28.301031,0.23353174603173613,29.801190476190474,29.705212842712832
1986,12,1986-12-16,292.0663,95.20817,84.172554,-0.41601515,25.625908,23.345633,27.906183,0.8843638768638656,28.1388492063492,30.450515873015867
1987,1,1987-01-16,267.0166,116.5708,84.23218,-0.15709163,25.68302,23.386856,27.979181,1.3578944203944099,24.39049062049061,30.575753968253956
1987,2,1987-02-16,154.61032,87.14801,81.41162,0.097895056,25.349173,22.859163,27.839182,4.1145514670514585,17.101487493987488,27.403393458393452
1987,3,1987-03-16,212.63875,119.198326,82.95989,0.40004787,26.232824,23.730331,28.73532,2.2025408850408796,22.748452380952372,30.81068662818662
1987,4,1987-04-16,190.11205,103.87643,82.620605,0.55287,26.290205,23.654451,28.925957,0.8483104858104746,26.59570105820105,29.84427609427609
1987,5,1987-05-16,203.30713,94.68197,82.19967,0.53472203,26.832766,24.098635,29.566896,1.3526430976430903,27.5062542087542,30.870408850408843
1987,6,1987-06-16,157.43031,89.04444,81.508545,0.40527657,26.718649,23.94242,29.49488,1.6545141895141782,22.590996873496863,29.92521043771043
1987,7,1987-07-16,120.95101,67.402306,79.69757,-0.0743266,26.744102,23.834633,29.65357,2.6851154401154282,18.34155964405964,30.93611111111111
1987,8,1987-08-16,186.34357,91.95593,80.93994,-0.30306572,26.42874,23.606352,29.25113,1.8175276575276502,24.306986531986524,30.868293650793646
1987,9,1987-09-16,264.81628,118.159584,82.59843,-0.17295282,26.101639,23.42814,28.775133,0.49034872534871526,28.914656084656077,29.83227032227031
1987,10,1987-10-16,248.75337,89.19015,82.61849,-0.28959498,26.221903,23.578669,28.865133,0.14049783549782408,30.893174603174593,30.86753968253968
1987,11,1987-11-16,313.88428,104.87205,83.609924,-0.26830605,25.813812,23.30113,28.3265,0.11886483886483795,29.97643097643097,29.781803751803746
1987,12,1987-12-16,304.91516,97.58039,84.43174,-0.22302349,25.668325,23.31404,28.022608,0.7696164021164005,29.87365079365079,30.502556517556503
1988,1,1988-01-16,394.04468,158.2216,84.87418,0.23061074,25.284285,23.110655,27.457914,0.47694444444444445,29.641547619047618,29.248449975949963
1988,2,1988-02-16,216.86963,123.71522,83.677124,0.43909213,25.259392,22.90843,27.610353,1.9340476190476157,24.787023809523806,27.821158008657996
1988,3,1988-03-16,153.52873,78.95502,81.55746,0.19461603,26.158613,23.51155,28.805672,3.4671320346320256,25.244285714285706,30.852441077441078
1988,4,1988-04-16,154.28807,80.49692,81.32322,0.10288882,26.565475,23.809603,29.32134,4.110947570947558,20.438797498797488,29.857954545454536
1988,5,1988-05-16,167.81142,78.27717,81.74064,-0.018993476,26.898458,24.106928,29.689981,2.4564971139971066,27.6819264069264,30.97222222222222
1988,6,1988-06-16,170.9167,96.80067,81.35316,0.0035758466,26.552614,23.80333,29.301903,2.7347979797979747,25.22232082732082,29.859343434343426
1988,7,1988-07-16,114.81698,63.441788,79.45536,-0.0373328,26.739388,23.805841,29.672934,4.482730880230868,17.475079365079363,30.945833333333333
1988,8,1988-08-16,175.10718,88.061676,81.09653,-0.09019186,26.582922,23.795036,29.370804,1.5950841750841667,24.062934102934097,30.91615079365079
1988,9,1988-09-16,218.28282,98.8761,81.75019,-0.23285621,26.402216,23.64167,29.16276,0.4018506493506366,28.35232323232323,29.878531746031733
1988,10,1988-10-16,314.2281,111.51008,83.75997,0.02305601,26.03234,23.499048,28.565628,0.08531746031745371,30.661706349206344,30.74875060125059
1988,11,1988-11-16,330.5449,109.85435,84.405,0.092743956,25.70201,23.280989,28.123026,0.2074603174603125,29.944126984126978,29.583210678210673
1988,12,1988-12-16,315.68076,101.45652,84.83546,0.16122909,25.637434,23.332708,27.94216,0.4844348244348148,30.300595238095234,30.722988215488208
1989,1,1989-01-16,214.64258,78.50033,82.86526,-0.5412844,25.491325,23.121496,27.861155,2.5523544973544907,17.091938431938427,30.49984487734487
1989,2,1989-02-16,194.52686,114.30301,82.911064,-0.5901317,25.611982,23.223703,28.00026,2.3089514189514118,20.89329124579124,27.727172919672917
1989,3,1989-03-16,195.9734,105.40142,82.23344,-0.37084517,26.200539,23.597982,28.8031,1.7635437710437616,22.3217845117845,30.812117604617594
1989,4,1989-04-16,169.02968,84.11805,81.32818,-0.29270688,26.895517,24.18608,29.604956,1.99772126022125,21.10886243386243,29.93888888888889
1989,5,1989-05-16,240.5562,109.12192,83.05291,-0.062434386,26.898254,24.323912,29.472597,0.4008273208273148,29.70257575757575,30.940277777777776
1989,6,1989-06-16,165.26358,92.22503,81.73875,-0.080653355,27.019045,24.304092,29.734,2.214347041847037,28.13566979316979,29.9375
1989,7,1989-07-16,159.53252,87.42341,80.75756,0.033150572,26.523216,23.7195,29.32693,2.7828342953342826,21.131559644059642,30.836984126984124
1989,8,1989-08-16,204.85124,100.95669,81.499855,0.1139698,26.79769,24.0325,29.562881,1.3407792207792129,28.3605808080808,30.931593314093313
1989,9,1989-09-16,154.68074,70.07325,80.54096,-0.10160971,26.793219,23.922735,29.663702,2.058633958633947,21.62728956228956,29.96186507936507
1989,10,1989-10-16,291.20865,103.00773,83.29057,-0.22997333,26.372656,23.774992,28.970322,0.12897186147185186,30.44732683982683,30.898095238095234
1989,11,1989-11-16,318.0143,104.08976,83.73953,-0.30110323,25.850792,23.381279,28.320305,0.33014069264068285,30.0,29.78683742183742
1989,12,1989-12-16,258.2075,87.797935,83.16102,-0.4956139,25.526457,23.10357,27.949339,2.0508177008176967,29.790090187590184,30.566320346320346
1990,1,1990-01-16,205.4284,80.17606,82.7199,-0.5222683,25.590586,23.20442,27.976753,2.1578571428571416,24.755714285714284,30.693015873015867
1990,2,1990-02-16,139.74321,79.57721,81.67165,-0.7314188,25.752472,23.26742,28.237526,4.010208032708021,20.65650793650793,27.753799903799894
1990,3,1990-03-16,183.87744,94.60732,81.33526,-0.7294186,26.459162,23.837877,29.080446,4.0028054353054285,19.445019240019235,30.854377104377097
1990,4,1990-04-16,181.35783,90.99121,82.04409,-0.62227327,26.901093,24.2073,29.594881,1.4030735930735878,25.77239778739778,29.9375
1990,5,1990-05-16,186.39496,86.79209,82.128105,-0.8333923,27.238731,24.502787,29.974678,1.7482575757575696,26.66291005291005,30.993055555555557
1990,6,1990-06-16,205.67993,117.27067,82.49733,-0.73418427,27.003822,24.343262,29.664385,0.7051851851851851,27.348956228956226,29.941666666666666
1990,7,1990-07-16,193.49007,109.89463,82.29598,-0.6121211,26.724663,24.079819,29.369507,1.8773761423761341,29.87933381433381,30.905674603174596
1990,8,1990-08-16,182.24648,89.40531,81.44254,-0.72616786,26.792313,24.023836,29.560797,1.9385377585377548,24.90359427609427,30.92361111111111
1990,9,1990-09-16,173.78831,78.63543,81.16426,-0.6395702,26.828117,23.9702,29.686037,2.4309499759499653,24.04241462241462,29.940396825396817
1990,10,1990-10-16,235.88245,82.69175,82.53126,-0.823148,26.640436,23.954514,29.32636,1.4220646945646875,27.735964405964395,30.94734126984126
1990,11,1990-11-16,298.5457,95.99993,83.308624,-0.8850379,26.58715,24.01296,29.161346,0.5239766714766667,29.5851984126984,29.928214285714283
1990,12,1990-12-16,323.0444,104.71936,83.73852,-0.70028895,25.97152,23.644304,28.29873,1.3187530062529977,30.792619047619038,30.770432900432898
1991,1,1991-01-16,181.67513,73.775154,82.377525,-0.82765836,26.138054,23.675665,28.600443,2.604339826839815,17.542546897546885,30.933412698412695
1991,2,1991-02-16,113.039024,69.25669,81.12788,-0.85654545,26.389183,23.785345,28.993021,6.768293650793646,16.726220538720533,27.927777777777777
1991,3,1991-03-16,180.48988,89.65546,81.47695,-0.7623859,26.945402,24.222588,29.668222,4.519260461760451,22.795002405002396,30.968055555555555
1991,4,1991-04-16,198.68565,102.35312,81.543884,-0.6441098,27.269403,24.548418,29.990387,3.037317219817211,20.275375180375175,29.969444444444445
1991,5,1991-05-16,261.05624,120.82783,83.3961,-0.3988239,27.315527,24.738455,29.892601,0.5429377104377083,29.841399711399713,30.970833333333335
1991,6,1991-06-16,183.20728,101.4977,82.2149,-0.48540246,27.309965,24.62284,29.997091,1.6719997594997569,27.105622895622894,29.93754208754208
1991,7,1991-07-16,155.69574,84.98698,81.45782,-0.6977222,27.182785,24.359163,30.006403,2.7302657527657406,18.276836219336214,30.94785353535353
1991,8,1991-08-16,166.94427,82.82455,82.03652,-0.7871866,26.968597,24.161978,29.77521,1.9299518999518983,21.228351370851364,30.956944444444446
1991,9,1991-09-16,232.86218,104.42463,82.83821,-0.54315495,26.432245,23.765406,29.099081,0.9639225589225578,24.893333333333334,29.8371632996633
1991,10,1991-10-16,268.17355,94.99884,82.99423,-0.47723195,26.094984,23.448523,28.741446,0.7797186147186111,26.670315055315047,30.80287157287156
1991,11,1991-11-16,275.73782,89.70907,84.04641,-0.5670648,25.882456,23.38032,28.384596,0.9273761423761343,27.754095719095705,29.781440596440593
1991,12,1991-12-16,309.33264,102.42292,84.579094,-0.6413676,25.86904,23.522728,28.215347,0.39047979797979165,30.870753968253958,30.69945286195286
1992,1,1992-01-16,272.60132,108.51127,83.29012,-0.29496595,25.31688,23.00576,27.627998,1.649558682058669,22.108850408850405,30.208332130832133
1992,2,1992-02-16,182.78297,111.87176,82.623184,-0.026252901,25.768333,23.362661,28.174004,1.519100529100521,25.29676046176045,28.731684704184698
1992,3,1992-03-16,208.58308,109.43851,82.04006,0.10288609,26.20262,23.581614,28.823626,2.0454316979316896,26.20103655603655,30.869642857142846
1992,4,1992-04-16,219.9106,134.08955,81.95496,0.17644365,26.5445,23.878363,29.210638,0.6705627705627663,28.265119047619038,29.863250360750357
1992,5,1992-05-16,263.15112,121.43015,83.35092,0.1616656,26.503616,23.980307,29.026926,0.23949975949975696,30.930085377585367,30.89658730158729
1992,6,1992-06-16,156.05092,88.02612,81.37447,0.028072337,26.333511,23.614676,29.052347,3.9167556517556483,28.21030663780663,29.809037999037983
1992,7,1992-07-16,179.41925,99.5625,81.22056,0.09851056,26.319275,23.525461,29.113089,1.6014550264550231,25.701747234247225,30.855204425204423
1992,8,1992-08-16,185.3551,91.46597,81.00021,0.1749595,26.3809,23.597044,29.164757,2.106648629148623,21.519004329004314,30.845454545454537
1992,9,1992-09-16,145.68648,66.10986,80.49621,-0.09956177,26.360205,23.50157,29.218842,2.3100805675805556,22.122723665223656,29.913464405964397
1992,10,1992-10-16,303.0115,105.72138,83.27764,0.045295376,25.884455,23.311789,28.457123,0.29373015873015046,29.976825396825394,30.77872655122654
1992,11,1992-11-16,298.02267,98.878685,83.89772,0.13764425,25.602936,23.116127,28.089745,0.2715055315055208,29.959722222222222,29.68062530062529
1992,12,1992-12-16,292.3472,97.707214,84.28622,0.0898185,25.403547,23.028053,27.779037,1.7314526214526156,30.27873015873015,30.58339947089947
1993,1,1993-01-16,204.36273,76.20627,82.13777,-0.16392098,25.20018,22.869635,27.53073,5.408682058682048,15.896771284271273,30.260266955266943
1993,2,1993-02-16,132.86296,63.190353,80.13581,-0.35337782,25.539444,22.99367,28.08522,5.337064694564687,13.419648869648865,27.77992063492062
1993,3,1993-03-16,139.34273,67.64613,80.47292,-0.5950896,25.934013,23.247324,28.620697,4.535519480519468,19.27859427609427,30.878409090909084
1993,4,1993-04-16,168.4961,83.27242,81.124886,-0.75811595,26.873571,24.061914,29.685226,2.705192400192396,21.4788492063492,29.94941077441076
1993,5,1993-05-16,249.99919,116.50715,83.01246,-0.80514985,26.73781,24.105865,29.369759,0.24446608946607637,29.865456950456945,30.90492063492062
1993,6,1993-06-16,222.48747,123.33759,82.66288,-0.60147256,26.534966,23.926321,29.14361,0.7227200577200463,29.050133477633473,29.84427609427609
1993,7,1993-07-16,203.3479,114.059265,82.27142,-0.54255366,26.369497,23.710083,29.02891,1.0478583453583332,29.324414381914377,30.814898989898982
1993,8,1993-08-16,266.94882,132.11395,82.73992,-0.26956278,26.190193,23.557169,28.823217,1.0996657046656946,27.3810125060125,30.742788600288602
1993,9,1993-09-16,255.40303,115.834694,82.60088,0.10130874,26.04996,23.406677,28.693243,0.7765572390572338,29.091766474266468,29.748100048100046
1993,10,1993-10-16,256.19116,91.37173,83.03305,-0.047583144,26.085466,23.396322,28.774614,0.8635125060125,27.199267676767676,30.8476984126984
1993,11,1993-11-16,332.413,110.14032,83.99382,0.04818974,25.831467,23.31457,28.34836,0.5027380952380902,29.658055555555556,29.733253968253955
1993,12,1993-12-16,227.4126,75.57331,82.74891,-0.18307193,25.443687,23.020037,27.86734,2.6097570947570836,27.829246031746028,30.445001202501192
1994,1,1994-01-16,138.5691,50.16895,81.85136,-0.42882994,25.510187,23.101667,27.918707,3.4850468975468867,15.867524050024038,30.61464646464646
1994,2,1994-02-16,155.42393,77.9694,81.59646,-0.31805074,25.707037,23.24766,28.166412,2.7805315055315045,18.276547619047616,27.77120851370851
1994,3,1994-03-16,167.91457,83.47651,81.64829,-0.17001747,26.224548,23.575378,28.873718,3.769319384319375,20.46495310245309,30.9201984126984
1994,4,1994-04-16,169.81335,84.73579,82.13427,-0.11500615,26.783915,24.085333,29.482498,1.5604316979316897,23.58190235690235,29.95138888888889
1994,5,1994-05-16,200.28096,88.331085,82.28898,-0.2967305,27.066076,24.406416,29.725739,2.1035473785473724,25.415707070707057,30.95277777777778
1994,6,1994-06-16,175.61974,96.858826,82.296295,-0.45672378,26.92475,24.177332,29.672165,2.0020334295334257,25.97419913419912,29.922432659932653
1994,7,1994-07-16,225.80115,125.83616,82.39062,-0.4098098,26.610909,23.91221,29.309607,0.7604425204425115,26.930566378066377,30.873821548821542
1994,8,1994-08-16,196.55798,95.65289,81.73381,-0.6973658,26.761711,23.986198,29.537226,1.2829365079365047,26.354900192400184,30.881944444444443
1994,9,1994-09-16,274.36057,121.593994,83.22502,-0.625886,26.607538,23.945887,29.269188,0.27989057239056714,28.875085377585368,29.908662818662815
1994,10,1994-10-16,242.05147,86.40156,82.521835,-0.7291884,26.611841,23.91147,29.312216,0.7508633958633912,29.457813852813842,30.916269841269838
1994,11,1994-11-16,331.51328,110.77789,84.51016,-0.71900326,25.969955,23.517784,28.422125,0.043650793650787036,29.945079365079362,29.778146945646945
1994,12,1994-12-16,292.52646,97.24728,84.31222,-0.50682527,25.549864,23.221823,27.877907,0.9274290524290394,30.761904761904756,30.60129389129389
1995,1,1995-01-16,218.23206,88.440704,83.50012,-0.2049831,25.854767,23.491743,28.217794,2.060695045695035,21.58864117364117,30.752936507936507
1995,2,1995-02-16,162.67197,94.239784,82.11233,-0.13905121,26.106863,23.600143,28.61358,2.0995129870129863,19.80941317941317,27.876507936507927
1995,3,1995-03-16,216.79964,123.08999,82.858986,0.076073766,26.275057,23.794136,28.755981,0.9581409331409259,25.07386243386243,30.729172679172674
1995,4,1995-04-16,189.16975,94.44507,82.116325,0.14215516,26.837862,24.180702,29.495026,1.1138997113996991,25.025595238095235,29.93611111111111
1995,5,1995-05-16,204.6789,96.6083,82.19857,0.1686806,27.15966,24.436243,29.883078,0.962478354978345,27.045304232804224,30.956565656565648
1995,6,1995-06-16,191.28658,107.72181,81.3799,0.21956426,26.766838,24.051445,29.482233,1.634567099567095,23.620144300144297,29.892023809523806
1995,7,1995-07-16,145.24303,81.02251,80.322174,-0.080433734,26.67228,23.804276,29.540283,2.9728379028378935,18.80926647426647,30.830218855218856
1995,8,1995-08-16,179.02632,88.843956,80.8956,-0.16328758,26.677309,23.896904,29.457716,3.373732563732558,18.563965848965843,30.89220658970659
1995,9,1995-09-16,176.80223,77.90942,80.38755,-0.5008468,26.656595,23.828527,29.484665,3.153422318422315,21.371322751322744,29.922432659932653
1995,10,1995-10-16,293.98254,103.43594,82.51273,-0.30387306,26.249212,23.648314,28.850115,0.3363095238095139,30.455912698412696,30.8822619047619
1995,11,1995-11-16,306.97522,102.69418,83.42874,-0.37733284,26.043184,23.532885,28.553482,0.10365079365078703,29.91873015873015,29.84120851370851
1995,12,1995-12-16,269.73987,87.17074,82.87414,-0.48567307,25.607025,23.234283,27.979767,2.1799843674843635,29.796944444444446,30.638796296296295
1996,1,1996-01-16,258.59106,107.431,83.100716,-0.34039798,25.657173,23.356424,27.957916,1.3346921596921528,23.858932178932175,30.66583814333814
1996,2,1996-02-16,218.49634,122.2912,82.55258,-0.08694925,25.850348,23.333529,28.367163,4.401035353535347,21.360732323232316,28.716168831168833
1996,3,1996-03-16,238.00554,122.58215,82.542854,-0.012022858,26.09656,23.62058,28.572538,2.538784271284259,24.46591149591149,30.820310245310242
1996,4,1996-04-16,243.17012,128.3691,83.196266,0.16479506,26.606684,24.023865,29.189505,0.49515873015872686,27.715555555555557,29.925799663299653
1996,5,1996-05-16,214.58186,98.31381,82.90573,0.1874605,26.831793,24.200205,29.463385,0.7650685425685417,30.057817460317455,30.852062289562284
1996,6,1996-06-16,153.60916,83.80724,81.28469,0.06930837,26.838911,24.12813,29.549692,2.4670057720057637,25.50839345839345,29.891877104377098
1996,7,1996-07-16,189.9275,105.689,81.464485,0.19298536,26.533302,23.756363,29.310244,3.2522162097162037,24.196867484367477,30.86746632996632
1996,8,1996-08-16,210.72554,101.463585,81.74115,0.2691665,26.59964,23.855986,29.343298,1.8891594516594445,18.047361712361703,30.849196729196724
